Filename,ImageID,ObjectID,X,Y,Area,Perimeter,Major Axis,Minor Axis,Circularity,Aspect Ratio,Shape mode,Distance from cluster center
xy006c1.tiff,6,4,321,647,6059,426.4163056034262,117.79523786562125,75.07896548577055,0.4187388057895791,1.5689512648911836,19.0,3.27
xy007c1.tiff,7,1,740,426,7274,483.8660530717319,115.91165366927804,86.86710376931845,0.3904207151089005,1.3343561444973393,18.0,2.49
xy007c1.tiff,7,2,58,514,3186,224.2081528017131,82.14616961760662,50.12710065459389,0.7964395791492641,1.6387576489540765,6.0,1.65
xy007c1.tiff,7,3,813,588,2722,469.31580054003786,111.1686740976634,45.70406482486996,0.1552986330417187,2.432358577374736,7.0,5.5
xy007c1.tiff,7,4,868,713,6627,764.1513703397203,142.75533601105846,89.2276009441466,0.1426159312409972,1.5999010900272703,13.0,6.53
xy007c1.tiff,7,5,748,805,3699,329.3330444827409,85.82871173921122,63.7935503295524,0.4285717865074053,1.3454136240392158,10.0,3.47
xy007c1.tiff,7,6,1078,932,8165,1148.8580438450183,132.82240763735612,117.06578012435745,0.0777379912736806,1.1345963568197353,20.0,10.33
xy008c1.tiff,8,1,350,199,10536,428.7178207935912,145.46525296682356,93.33356563369932,0.7203483288802478,1.5585524026556792,6.0,0.99
xy008c1.tiff,8,2,760,310,4235,550.0081886954629,111.79023337613155,79.44461026833557,0.17592395006148,1.407146853619698,16.0,5.05
xy008c1.tiff,8,3,1013,459,10919,747.0559159102153,150.3527364466329,97.54737803973406,0.2458592268054175,1.5413303716414557,8.0,4.71
xy008c1.tiff,8,4,915,527,6125,507.1086937588513,119.87732825062206,83.34300103654972,0.2993049124673487,1.4383610712320083,16.0,3.78
xy008c1.tiff,8,5,376,738,5660,578.6833329081849,165.0524315515625,55.366867856485264,0.2123950284727164,2.981068605495073,8.0,5.54
xy008c1.tiff,8,6,496,789,8081,547.422402257836,109.7203548435023,104.9414342179706,0.3388674374605383,1.045538929986468,12.0,4.44
xy008c1.tiff,8,7,497,871,3288,411.7117241391812,110.0182313548024,48.87095978120009,0.2437559380026663,2.2511985000369217,5.0,5.26
xy009c1.tiff,9,1,896,139,5361,402.8893936688449,125.0178556837225,68.76710014853327,0.4150343118713621,1.8179893497572328,16.0,2.6
xy009c1.tiff,9,2,969,134,4032,407.4102089490162,142.13923312666432,40.48672865705704,0.305257661316901,3.510761126952368,4.0,3.88
xy009c1.tiff,9,3,283,183,7216,618.0914498161483,155.36193712237494,67.58139822031399,0.2373563837514416,2.2988861019995204,17.0,4.79
xy009c1.tiff,9,4,1133,357,12762,618.1269837220808,137.25034122900314,121.71281708768862,0.4197330807071316,1.1276572551115995,3.0,1.72
xy009c1.tiff,9,5,991,455,6736,463.3807716974933,112.0049378964214,82.58464759585823,0.3942175236857849,1.3562440617841742,11.0,3.6
xy009c1.tiff,9,6,361,873,16510,825.3767670841366,222.1298891496752,114.76739172981024,0.3045456896320867,1.9354791095420365,7.0,3.75
xy010c1.tiff,10,1,468,64,5609,521.3868683519033,111.39000111398308,87.28411322312729,0.2592836467955597,1.2761772675542125,13.0,5.64
xy010c1.tiff,10,2,1229,91,5173,331.7411613907041,94.66851876162102,74.55355848380593,0.5906818425658971,1.269805502069822,1.0,2.85
xy010c1.tiff,10,3,362,289,6312,514.2741699796952,153.6382883162915,63.280427222735575,0.2999075716623911,2.427895876485042,17.0,4.35
xy010c1.tiff,10,4,100,308,14496,664.8610024378486,150.84449798445883,126.59437208520228,0.4120940312089145,1.191557693283043,2.0,1.91
xy010c1.tiff,10,5,723,382,14031,552.6356056934324,137.12752850442592,132.34561353922098,0.5773255307261416,1.0361320246083396,2.0,2.3
xy010c1.tiff,10,6,756,762,4185,435.7239174480009,115.62440750674888,69.19463256837993,0.2770017591902888,1.6710025505589012,13.0,3.7
xy010c1.tiff,10,7,1097,766,5053,457.6883835420683,105.59969645558078,99.46372423254635,0.3031233434312776,1.061690553720757,16.0,5.01
xy010c1.tiff,10,8,941,803,3720,348.8416664540925,89.30413318522079,59.82386639649189,0.384145808542957,1.4927843779494945,13.0,3.59
xy011c1.tiff,11,1,885,388,17311,802.8792924010781,166.4121687300694,134.68967054089995,0.3374671522213851,1.2355228731481422,2.0,2.28
xy011c1.tiff,11,2,205,459,6921,536.8010819142763,110.03259715083328,86.79707319142983,0.3018227336911389,1.2676993947498414,2.0,3.82
xy011c1.tiff,11,3,306,658,10540,611.9259735953043,135.82219581897832,104.826211344525,0.3537143668069139,1.2956892563118685,5.0,1.97
xy011c1.tiff,11,4,293,893,2487,393.7178207935912,82.09875086443705,49.04745990513728,0.2016115943281389,1.673863458438506,7.0,5.96
xy012c1.tiff,12,1,418,348,8793,471.5229073212244,113.25399130446348,107.30680221941782,0.4969827840167067,1.05542229348038,12.0,3.27
xy012c1.tiff,12,2,446,486,10221,666.2985565973347,142.02944599964266,96.82543397037512,0.2893113736934831,1.4668609287421135,4.0,3.21
xy012c1.tiff,12,3,612,539,8575,484.144227664784,122.3050463057574,94.27689064604392,0.459721141369816,1.2972961397819462,1.0,3.54
xy012c1.tiff,12,4,1029,584,18098,742.4234482783627,163.61849305519854,143.92537310326978,0.4126074716040438,1.1368286878631089,17.0,2.25
xy012c1.tiff,12,5,847,677,4628,510.0437226013957,100.74034744422346,79.19376743176895,0.2235570657035196,1.2720741885530125,12.0,5.87
xy012c1.tiff,12,6,686,874,13582,560.1858582251266,143.79115695341332,122.6036722095574,0.5438877887601428,1.1728128070066426,3.0,1.72
xy013c1.tiff,13,1,952,147,8374,538.9076836320746,122.09017850058191,93.02182690037549,0.3623381554485547,1.312489579798708,3.0,2.86
xy013c1.tiff,13,2,160,252,3416,337.3624817342638,90.28285574876736,59.99754056931256,0.3771674108004357,1.5047759440150297,19.0,3.51
xy013c1.tiff,13,3,1089,267,5846,528.3929650063131,128.64257452434072,76.17021738172994,0.2631204610270913,1.688882859289262,11.0,5.1
xy013c1.tiff,13,4,241,809,3566,339.9421715174808,81.6402924470161,69.26580018579413,0.3877761676385389,1.1786522674686413,19.0,3.72
xy013c1.tiff,13,5,779,850,4963,434.167568261897,95.13783781583368,75.78539181139297,0.3308562789125172,1.255358526780506,5.0,5.61
xy014c1.tiff,14,1,1040,176,2245,318.0843071412117,89.81227250387514,39.95080755131976,0.2788314276508157,2.2480715161640887,7.0,4.08
xy014c1.tiff,14,2,793,175,21362,1259.526045382804,255.33825939384727,127.72828142243029,0.1692144589238681,1.9990737881251064,8.0,5.29
xy014c1.tiff,14,3,1199,297,2508,303.634559672906,79.2595326572523,51.71276153435828,0.3418495348891253,1.532688069744482,19.0,3.81
xy014c1.tiff,14,4,606,372,10159,789.9503602129437,142.8611811036667,106.95438464010432,0.2045790800850583,1.335720658712467,3.0,5.37
xy014c1.tiff,14,5,745,507,10112,548.0914498161483,146.73353618356322,92.38769549360237,0.4230004901677097,1.5882367819611234,11.0,2.87
xy014c1.tiff,14,6,840,720,6499,614.9259735953043,134.88940794471205,75.16270937728719,0.2159786022236929,1.7946320597308485,7.0,6.24
xy014c1.tiff,14,7,211,832,3987,514.0315292925759,113.82056351851196,61.34018896045453,0.189616699621122,1.855562649014516,17.0,4.9
xy015c1.tiff,15,1,1001,195,7715,523.3513344459706,123.18812890109992,88.49626170031607,0.3539640231758127,1.3920150584243258,9.0,2.41
xy015c1.tiff,15,2,254,215,5007,423.03762594698577,106.29195024920716,67.15227815943896,0.3515842915066629,1.5828495050732196,12.0,3.32
xy015c1.tiff,15,3,411,256,12558,594.0264786586928,148.58750224004788,111.77682937745642,0.4472174435163314,1.329322929158121,2.0,2.45
xy015c1.tiff,15,4,199,282,4991,394.5107140124046,120.3718856933096,56.17600067595792,0.4029766011776325,2.1427635332685067,20.0,2.8
xy015c1.tiff,15,5,142,789,5947,634.0498192558055,174.27574145111112,65.72298871322928,0.1858921439752793,2.651670973326132,4.0,5.78
xy015c1.tiff,15,6,566,946,3921,449.0792565073284,97.13849604597593,58.12939025183775,0.2443209545054797,1.671073713746807,18.0,5.94
xy015c1.tiff,15,7,662,944,7895,600.8549057834388,141.33029440662364,90.30041828275348,0.2748038263877272,1.5651122895586456,14.0,4.43
xy016c1.tiff,16,1,211,66,2641,276.73506473629425,86.8425593128462,50.43114835317297,0.4333610573501301,1.7220024161393568,20.0,4.38
xy016c1.tiff,16,2,977,66,10786,612.1330803764909,160.68148831917577,96.87038632692968,0.3617250456815293,1.6587266182348934,14.0,4.31
xy016c1.tiff,16,3,110,82,4272,451.9310242291877,132.58200529776215,67.23503725969519,0.2628432305107425,1.971918373238412,10.0,3.98
xy016c1.tiff,16,4,202,199,3747,344.0487732352791,92.30760883900491,66.5039104074814,0.3977896964600453,1.3880027245528812,10.0,4.2
xy016c1.tiff,16,5,198,297,5532,396.912734265958,94.89050115542648,79.30630202552041,0.4412675282556694,1.1965064406217196,13.0,3.01
xy016c1.tiff,16,6,338,468,17679,865.9270196158307,196.7628574024754,134.08353619530206,0.2962818020431603,1.4674647088355166,6.0,4.43
xy016c1.tiff,16,7,1177,833,7957,558.1797615707167,185.0677296146285,72.05046486904686,0.3209305426314611,2.568584809979959,4.0,3.5
xy016c1.tiff,16,8,453,829,4368,387.0193359837562,91.9208515885543,76.27543263880574,0.3664604974317642,1.2051174068567505,19.0,3.57
xy017c1.tiff,17,1,80,463,8283,478.7300141024109,109.54358108490229,103.00778496885222,0.4541676664856363,1.0634495355669122,12.0,3.77
xy017c1.tiff,17,2,353,839,3877,396.33304448274095,87.55067408505171,68.40727627487766,0.3101595074133661,1.2798444676155658,4.0,4.7
xy018c1.tiff,18,1,900,78,3085,292.90054095713816,88.26823095035911,50.80638596177926,0.4518816281118182,1.7373452033522268,9.0,2.45
xy018c1.tiff,18,2,267,158,7606,709.517856687341,130.85097984342713,99.6804449299264,0.189862644282858,1.3127046125788568,4.0,6.34
xy018c1.tiff,18,3,127,163,12721,704.2457787486991,145.9659990819314,116.58873741188528,0.3223165543150001,1.251973409457742,8.0,2.4
xy018c1.tiff,18,4,481,232,5502,444.07315985291854,113.26037998688332,72.58588461203558,0.3506076601134296,1.560363706969322,9.0,4.01
xy019c1.tiff,19,1,1166,210,10170,552.4640328181787,122.42703198766036,108.9838746891225,0.4187191255501213,1.1233499665605078,3.0,2.25
xy019c1.tiff,19,2,604,209,6762,447.7361107568208,126.71834995897495,73.63387784774093,0.4238779111939319,1.7209245752478408,9.0,3.42
xy019c1.tiff,19,3,465,375,8107,520.1919548795365,117.9057973139992,97.17723466116708,0.3764807495892495,1.2133067762743757,18.0,4.16
xy019c1.tiff,19,4,581,466,4370,434.98989873223326,122.77710942188428,65.78908369438912,0.2902237551664811,1.8662231258946,19.0,4.28
xy019c1.tiff,19,5,982,708,6541,387.11984104714446,108.04923634062592,79.63280720192712,0.5484829750625728,1.3568432425927477,17.0,2.14
xy019c1.tiff,19,6,253,894,3348,623.7188668141177,128.5382122013527,94.99299592280636,0.1081477655757498,1.353133575298604,4.0,8.96
xy020c1.tiff,20,1,323,112,7879,629.4406922210658,139.97516466557116,83.77980550662198,0.2499029212165619,1.67075065189197,4.0,4.1
xy020c1.tiff,20,2,245,258,6837,353.30360723121805,110.33607185716993,82.36585453239219,0.6883024266875607,1.3395851045748317,9.0,2.43
xy020c1.tiff,20,3,964,289,8675,675.7604973744602,141.54706237288937,88.67731293238909,0.2387227154240424,1.5962037830443754,7.0,4.23
xy020c1.tiff,20,4,739,824,8769,536.5939751330899,130.0840099854509,89.48774156755897,0.3827087130881934,1.4536517259991828,6.0,3.95
xy021c1.tiff,21,1,130,411,7102,488.70057685088807,101.20518821799595,98.29117523796192,0.3736842801377181,1.0296467406456304,3.0,4.45
xy021c1.tiff,21,2,748,705,4780,525.144227664784,134.07597928679263,54.77901716038868,0.2178113808893856,2.447579132247456,11.0,6.55
xy022c1.tiff,22,1,1198,163,16437,713.0325753131026,220.34030951164848,105.58618815882872,0.406268991989704,2.0868289058811373,20.0,2.39
xy022c1.tiff,22,2,800,536,8393,610.7127701597077,173.7465371562352,79.57332404042543,0.2827828613140921,2.183477179713734,19.0,3.63
xy022c1.tiff,22,3,952,622,5531,520.5290039756342,114.08204289948073,73.86175836949162,0.2565214319161088,1.5445346200504475,1.0,4.64
xy022c1.tiff,22,4,675,821,6380,554.3218971944477,122.73162192426778,88.80899935115053,0.2609194613605078,1.38197280479411,18.0,4.77
xy023c1.tiff,23,1,538,144,4277,260.10764773832483,86.74210452236639,63.83658839487297,0.7944066501600255,1.3588148537294495,2.0,1.5
xy023c1.tiff,23,2,163,123,12547,612.6417023478423,211.22858279462,85.9848841671405,0.4200844931638809,2.456578093238181,20.0,2.44
xy023c1.tiff,23,3,1008,233,4191,341.469083452062,95.8433399435957,62.111044160523406,0.4516736416480069,1.5430965819201583,7.0,3.46
xy023c1.tiff,23,4,418,222,9722,496.03762594698577,118.73106686455272,109.27649788228656,0.4965194209017723,1.0865196923903135,2.0,2.51
xy023c1.tiff,23,5,959,297,10820,515.0203820042827,135.04396842546677,105.7663975986055,0.5126114368723058,1.2768135390029327,18.0,1.92
xy023c1.tiff,23,6,210,359,17652,612.8843430349616,173.9328556197628,131.4193430929457,0.5905364773690008,1.3234950923225182,3.0,1.26
xy023c1.tiff,23,7,1042,443,6045,607.848809129029,154.6793218850645,71.94759950797999,0.205596174174246,2.149888570888434,9.0,4.11
xy023c1.tiff,23,8,414,505,3955,375.8772003600252,98.6995326153316,62.58353501280639,0.3517745247385038,1.5770846532579992,18.0,4.06
xy023c1.tiff,23,9,767,652,5223,662.0569619307419,177.11809264795124,71.48836954223498,0.1497404645974199,2.477579133250629,16.0,4.62
xy023c1.tiff,23,10,170,931,9598,546.8010819142763,149.36828122074743,92.58057418215552,0.4033962709457047,1.6133868529143067,6.0,4.06
xy023c1.tiff,23,11,1145,953,5597,415.0904037956216,122.91624376805896,67.83153657951351,0.4082063763421754,1.8120810756509111,11.0,3.14
xy024c1.tiff,24,1,370,134,5401,346.5634918610405,111.27785482340953,65.24724774814166,0.565091038055316,1.7054796740691471,11.0,1.92
xy024c1.tiff,24,2,1066,195,12252,511.1736649163069,132.75448543318308,120.72463641487532,0.5892232963985035,1.0996470097202584,2.0,1.98
xy024c1.tiff,24,3,686,210,5463,386.05486988968886,101.82958586099994,76.77397357628672,0.4606202153895308,1.326355548860795,13.0,3.5
xy024c1.tiff,24,4,968,444,4588,332.4629867976521,97.78605945358272,61.62965605971848,0.5216109128168666,1.586672159241471,9.0,2.16
xy024c1.tiff,24,5,851,575,3473,387.70562748477136,128.3717271899324,45.13698635484052,0.2903423835327061,2.8440473668478705,11.0,3.33
xy024c1.tiff,24,6,493,675,6524,508.3513344459705,138.0168647800258,69.07039069806993,0.3172457994967248,1.99820593723502,8.0,4.28
xy024c1.tiff,24,7,442,857,9420,544.4640328181787,152.01649928829193,92.3784237114126,0.3993212073585351,1.6455844685463228,5.0,2.19
xy024c1.tiff,24,8,105,908,5379,363.60512242138304,122.4811720771076,65.41720586873986,0.5112713095098699,1.8723082169371008,11.0,2.54
xy024c1.tiff,24,9,1063,939,6785,479.4812767608817,112.3197837162118,82.48883503891868,0.370865478771581,1.3616361979559868,11.0,4.93
xy025c1.tiff,25,1,821,184,4550,485.1797615707168,129.92771660597384,65.78741762501289,0.2428935079836868,1.9749630141520296,16.0,4.02
xy025c1.tiff,25,2,371,369,7307,412.09040379562174,107.82301656857204,90.2968479146773,0.5407094609376885,1.194095021682877,2.0,3.59
xy025c1.tiff,25,3,1098,476,4538,363.1970055134199,103.41888879424368,68.13595765463168,0.4323045805431616,1.5178312942845027,16.0,3.41
xy025c1.tiff,25,4,175,507,3255,325.80613254815967,94.2093979521311,52.93325752912505,0.3853384513483523,1.779777069270581,8.0,4.31
xy025c1.tiff,25,5,1142,607,12889,956.2112908632928,187.33697680496067,118.17503663385928,0.1771419220888807,1.585249999840366,7.0,6.51
xy025c1.tiff,25,6,940,617,4985,405.2680733252853,95.72902599740948,75.30119288853112,0.3814083908955601,1.271281666667855,18.0,4.32
xy025c1.tiff,25,7,447,614,18107,684.9087296526011,179.18683017873911,132.70539977332615,0.4850549739034501,1.350260279421997,12.0,1.89
xy025c1.tiff,25,8,515,706,8928,505.2091988222396,132.85150887709617,94.01073513584456,0.4395634227861206,1.4131525371557525,18.0,3.39
xy025c1.tiff,25,9,280,743,4085,449.58787847868,98.02877703915674,63.04185300084565,0.2539643386565322,1.554979309346154,17.0,5.42
xy025c1.tiff,25,10,785,791,12607,652.6538956566621,134.50817709121486,124.12363602794028,0.3719253219159943,1.083662881587976,2.0,3.54
xy025c1.tiff,25,11,284,844,3883,426.3746750430834,98.28250786284585,64.16651374254224,0.2684073793262601,1.5316790975615182,1.0,6.92
xy025c1.tiff,25,12,1164,947,8615,499.2508293825822,123.44469796224423,96.1038584268552,0.4343377285281227,1.2844926310237397,3.0,3.68
xy026c1.tiff,26,1,701,79,9890,672.8610024378486,154.52612926155118,104.10819038493618,0.2745082739737985,1.4842840768838317,14.0,4.73
xy026c1.tiff,26,2,564,114,17884,955.6965722375312,181.07652267330985,138.77830103361958,0.2460562883221695,1.3047898794311032,2.0,4.69
xy026c1.tiff,26,3,1085,166,21269,975.850901170082,263.040194569108,115.83639740761524,0.2806661260454623,2.2707905326466533,6.0,3.72
xy026c1.tiff,26,4,253,368,5446,374.2619766708754,110.32111809478718,67.86471402663965,0.4885804520918246,1.625603521315682,9.0,2.35
xy026c1.tiff,26,5,513,389,10434,558.4995667241114,130.79699792496774,111.1748658686917,0.4203538363436432,1.1764979152702708,10.0,3.52
xy026c1.tiff,26,6,778,504,4253,360.048773235279,90.12075179935516,71.84521961287336,0.4122707996916311,1.254373670022259,12.0,4.16
xy026c1.tiff,26,7,101,559,11918,1040.7442994522837,182.54476260331177,117.9769723119128,0.1382691087738255,1.547291467361035,15.0,6.04
xy026c1.tiff,26,8,944,632,3888,439.7716446627536,143.66597958076613,46.75178854590103,0.2526281098915649,3.072951517987692,16.0,4.54
xy026c1.tiff,26,9,224,673,6507,477.6589462905455,125.20202138198616,79.04237402322858,0.3583891376547684,1.583986095169566,13.0,4.23
xy026c1.tiff,26,10,675,700,7482,472.3868683519032,119.94549909204682,83.93793696254984,0.4213392667634465,1.4289784027639645,4.0,3.52
xy026c1.tiff,26,11,344,883,7784,535.564537881567,119.38994642424898,92.70824114943584,0.3410272365674384,1.2878029498133294,17.0,3.64
xy026c1.tiff,26,12,124,901,8505,456.1736649163069,123.35296565264689,94.31538960137324,0.5135985188582523,1.3078773906782528,18.0,3.3
xy027c1.tiff,27,1,1084,231,9101,552.9076836320746,118.1263430032273,103.2387329013124,0.3741051853423527,1.1442056647106105,11.0,3.48
xy027c1.tiff,27,2,270,257,3137,382.91883092036784,110.02912461837994,61.47237579205655,0.2688505529898916,1.789895431902241,16.0,5.05
xy027c1.tiff,27,3,164,291,15391,813.9980874276962,173.99067198604615,128.20753980521894,0.2918972028135236,1.3571017137555548,7.0,4.29
xy027c1.tiff,27,4,819,379,9352,739.636651713959,146.68063397199526,102.64741298271444,0.2148213860451627,1.42897545792699,8.0,6.77
xy027c1.tiff,27,5,1046,348,8428,632.9787514439399,126.6492778383536,93.87900244607992,0.264335887013265,1.3490692757530691,11.0,5.94
xy027c1.tiff,27,6,1089,438,2137,197.33809511662423,61.46588266299741,47.90735640053039,0.6895924894379627,1.2830155383467772,13.0,1.83
xy027c1.tiff,27,7,895,483,3092,339.54015126392744,99.2143182772968,42.9107465460416,0.3370288462602972,2.312108883280408,10.0,5.4
xy027c1.tiff,27,8,859,634,6492,485.85995641732217,109.11615611859412,82.6247933232687,0.3455939741517205,1.3206224394617028,17.0,4.52
xy027c1.tiff,27,9,772,619,2163,233.86500705120545,81.13931645896737,38.95264486075322,0.4969765490680974,2.083024573787527,6.0,3.28
xy027c1.tiff,27,10,691,750,10249,598.677236253775,168.36851819393038,86.89025699261705,0.3593402510988158,1.9377145841361296,11.0,4.13
xy027c1.tiff,27,11,1051,967,6074,489.7178207935912,97.1560270859522,91.0017491872493,0.3182678974618058,1.0676281275213684,7.0,5.24
xy028c1.tiff,28,1,593,131,5322,386.6406563273158,107.4974887768322,72.10720445386596,0.447372923424951,1.4908009482687532,10.0,3.3
xy028c1.tiff,28,2,999,237,2806,421.2447327281724,101.80534709821296,62.96583747322616,0.1987140449497541,1.6168346389659602,19.0,4.72
xy028c1.tiff,28,3,1157,274,9662,540.3574311003804,133.45402862423896,97.07807180467071,0.4158288723106333,1.3747082749311268,5.0,2.32
xy028c1.tiff,28,4,1056,323,3450,456.6528496361356,79.54529583420221,65.28564053601427,0.2079010175197004,1.2184194744987102,3.0,5.49
xy028c1.tiff,28,5,51,392,2224,196.5096679918781,62.389204814230006,48.80954324763774,0.7237303796088265,1.2782173456878123,13.0,1.89
xy028c1.tiff,28,6,649,405,9404,622.6894295625948,125.94667720826396,108.29759557067514,0.3047751106420194,1.1629683608817614,13.0,5.57
xy028c1.tiff,28,7,951,408,8622,667.2457787486987,115.0864355834996,104.42437073648186,0.2433583278551133,1.1021032233358992,17.0,3.43
xy028c1.tiff,28,8,729,490,9430,606.5290039756343,131.50119235555917,108.26806881103666,0.3221205335575564,1.2145888792481554,1.0,4.91
xy028c1.tiff,28,9,770,936,8450,530.0437226013958,115.37898342372073,102.74977175558134,0.3779576865715034,1.122912308731755,13.0,3.78
xy029c1.tiff,29,1,119,230,10954,568.6417023478423,139.88338204066156,105.26831580594596,0.4257015074494672,1.3288270166545249,4.0,2.31
xy029c1.tiff,29,2,1236,282,2516,295.27922061357856,92.98958148469724,39.81063572497979,0.3626224844279221,2.335797451894232,15.0,4.48
xy029c1.tiff,29,3,538,401,9072,573.8843430349616,130.4329519349031,97.3739506174516,0.3461498541675777,1.339505597830048,13.0,3.88
xy029c1.tiff,29,4,353,556,4928,329.0193359837561,95.1131198272622,69.48754600352285,0.5720549133396133,1.368779375550839,12.0,2.52
xy029c1.tiff,29,5,724,594,3070,307.3919189857868,79.49352151448406,59.04945520374305,0.4082849271607592,1.3462193891578036,18.0,4.22
xy029c1.tiff,29,6,596,689,22661,1053.5483399593904,235.82843778856443,150.67008706782406,0.2565547149712682,1.5651974614072293,20.0,3.7
xy029c1.tiff,29,7,672,777,7589,817.6843789287116,122.0384908455795,95.87201530130083,0.1426339845944234,1.2729313185087874,4.0,6.8
